Id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
6444,32.0,0,2,1,0,127.0,1,0,2,23,8,189,2,-1,0,3,0
6445,32.0,7,2,1,0,1940.0,1,0,2,23,8,215,2,-1,0,3,0
6446,30.0,7,1,1,0,-108.0,1,0,2,23,8,216,1,-1,0,3,0
6447,43.0,0,0,1,0,242.0,1,0,2,23,8,174,1,-1,0,3,0
6448,29.0,1,2,1,0,1012.0,1,0,2,23,8,926,1,-1,0,3,0
6449,27.0,0,1,1,0,-393.0,1,1,2,23,8,235,2,-1,0,3,0
6450,27.0,7,2,1,0,430.0,1,0,2,23,8,116,2,-1,0,3,0
6451,33.0,1,1,1,0,-825.0,1,0,2,23,8,228,2,-1,0,3,0
6452,29.0,1,1,3,0,135.0,1,0,2,23,8,150,6,-1,0,3,0
6453,28.0,1,2,1,0,369.0,1,0,2,23,8,411,3,-1,0,3,0
6454,32.0,4,1,2,0,1522.0,1,0,2,23,8,302,3,-1,0,3,0
6455,30.0,7,1,2,0,523.0,1,0,2,23,8,253,2,-1,0,3,0
6456,39.0,7,1,1,0,104.0,1,0,2,23,8,138,6,-1,0,3,0
6457,35.0,4,1,2,0,341.0,1,0,2,23,8,824,2,-1,0,3,0
6458,49.0,1,1,0,0,3767.0,1,0,2,23,8,493,13,-1,0,3,0
6459,32.0,4,1,2,0,1667.0,1,0,2,23,8,345,3,-1,0,3,0
6460,35.0,1,1,1,0,430.0,1,0,2,23,8,147,50,-1,0,3,0
6461,37.0,1,1,3,0,603.0,1,0,2,23,8,773,2,-1,0,3,0
6462,45.0,1,1,0,0,0.0,0,0,2,23,8,574,5,-1,0,3,0
6463,37.0,1,1,0,0,510.0,1,0,2,23,8,122,6,-1,0,3,0
6464,40.0,0,1,1,0,0.0,1,0,2,23,8,193,2,-1,0,3,0
6465,33.0,9,1,2,0,17455.0,1,1,2,23,8,343,4,-1,0,3,0
6466,36.0,0,1,1,0,176.0,1,0,2,23,8,111,1,-1,0,3,0
6467,42.0,1,1,1,0,139.0,1,0,2,23,8,166,1,-1,0,3,0
6468,30.0,4,2,2,0,3625.0,1,0,2,23,8,469,2,-1,0,3,0
6469,32.0,4,1,2,0,1651.0,1,0,2,23,8,189,2,-1,0,3,0
6470,26.0,7,0,1,0,74.0,1,0,2,23,8,106,6,-1,0,3,0
6471,45.0,1,0,0,0,-311.0,1,0,2,23,8,1030,1,-1,0,3,1
6472,35.0,0,2,1,0,-413.0,1,0,2,23,8,178,1,-1,0,3,0
6473,39.0,2,0,1,0,1202.0,1,0,2,23,8,364,2,-1,0,3,0
6474,33.0,4,1,2,0,321.0,1,0,2,23,8,101,5,-1,0,3,0
6475,32.0,9,1,1,0,221.0,1,0,2,23,8,224,4,-1,0,3,0
6476,27.0,0,2,2,0,1996.0,1,0,2,23,8,187,1,-1,0,3,0
6477,39.0,9,0,1,0,1222.0,1,0,2,23,8,451,4,-1,0,3,0
6478,43.0,2,1,1,1,150.0,1,1,2,23,8,226,2,-1,0,3,0
6479,31.0,0,2,2,0,701.0,1,0,2,23,8,301,2,-1,0,3,0
6480,50.0,0,1,1,0,0.0,1,1,2,23,8,97,1,-1,0,3,0
6481,53.0,0,1,1,0,-375.0,1,0,2,23,8,24,1,-1,0,3,0
6482,31.0,7,2,1,0,6374.0,1,0,2,23,8,922,2,-1,0,3,0
6483,36.0,7,1,1,0,387.0,1,0,2,23,8,232,1,-1,0,3,0
6484,45.0,0,1,1,0,149.0,1,0,2,23,8,893,3,-1,0,3,1
6485,38.0,1,1,0,0,630.0,1,0,2,23,8,201,3,-1,0,3,0
6486,31.0,2,2,2,0,150.0,1,0,2,23,8,83,2,-1,0,3,0
6487,31.0,1,2,1,0,1358.0,1,1,2,23,8,339,2,-1,0,3,0
6488,36.0,0,1,1,0,614.0,1,0,2,23,8,13,5,-1,0,3,0
6489,40.0,7,1,1,0,-212.0,1,1,2,23,8,54,1,-1,0,3,0
6490,30.0,9,1,1,0,590.0,1,0,2,23,8,242,3,-1,0,3,0
6491,35.0,4,1,2,0,8.0,1,0,2,23,8,55,4,-1,0,3,0
6492,42.0,0,0,1,0,687.0,1,1,2,23,8,229,1,-1,0,3,0
6493,45.0,1,1,1,0,61.0,1,1,2,23,8,208,1,-1,0,3,0
6494,41.0,9,1,2,0,-210.0,1,1,2,23,8,210,1,-1,0,3,0
6495,33.0,1,1,1,0,1541.0,1,0,2,23,8,423,2,-1,0,3,0
6496,32.0,1,2,1,0,1342.0,1,0,2,23,8,109,2,-1,0,3,0
6497,32.0,6,2,1,0,4.0,1,0,2,23,8,233,2,-1,0,3,0
6498,30.0,4,2,2,0,501.0,1,0,2,23,8,209,3,-1,0,3,0
6499,34.0,1,2,1,0,128.0,1,0,2,23,8,114,4,-1,0,3,0
6500,33.0,1,1,1,0,1464.0,1,0,2,23,8,588,3,-1,0,3,1
6501,30.0,4,2,2,0,6.0,1,0,2,23,8,274,2,-1,0,3,0
6502,34.0,1,2,1,1,-369.0,1,0,2,23,8,353,2,-1,0,3,0
6503,38.0,1,2,0,0,1375.0,1,0,2,23,8,83,3,-1,0,3,0
6504,36.0,9,0,2,0,0.0,0,0,2,23,8,539,2,-1,0,3,0
6505,34.0,9,1,3,0,4053.0,1,0,2,23,8,123,2,-1,0,3,0
6506,24.0,1,2,1,0,-286.0,1,0,2,23,8,327,2,-1,0,3,0
6507,30.0,6,2,2,0,253.0,1,0,2,23,8,167,4,-1,0,3,0
6508,34.0,1,1,0,0,157.0,1,0,2,23,8,20,17,-1,0,3,0
6509,39.0,7,1,0,0,1951.0,1,0,2,23,8,208,2,-1,0,3,0
6510,36.0,1,2,0,0,4519.0,1,0,2,23,8,117,2,-1,0,3,0
6511,33.0,1,1,1,0,1134.0,1,0,2,23,8,304,2,-1,0,3,0
6512,31.0,9,2,2,0,426.0,1,0,2,23,8,82,7,-1,0,3,0
6513,43.0,0,2,1,0,-495.0,1,1,2,23,8,131,1,-1,0,3,0
6514,34.0,0,1,1,0,1049.0,1,0,2,23,8,25,14,-1,0,3,0
6515,33.0,1,1,1,0,463.0,1,0,2,23,8,76,4,-1,0,3,0
6516,33.0,1,0,1,0,3546.0,1,0,2,23,8,777,2,-1,0,3,1
6517,53.0,6,1,1,0,1.0,1,1,2,23,8,178,1,-1,0,3,0
6518,54.0,1,1,0,0,-239.0,1,0,2,23,8,29,1,-1,0,3,0
6519,31.0,2,2,2,0,1340.0,1,0,2,23,8,199,2,-1,0,3,0
6520,46.0,9,0,1,0,772.0,1,0,2,23,8,488,1,-1,0,3,0
6521,54.0,1,1,1,0,-630.0,0,0,2,23,8,173,1,-1,0,3,0
6522,37.0,9,1,1,0,507.0,1,1,2,23,8,157,1,-1,0,3,0
6523,32.0,1,1,1,0,736.0,1,0,2,23,8,700,3,-1,0,3,0
6524,40.0,1,1,1,0,395.0,1,1,2,23,8,281,1,-1,0,3,0
6525,60.0,7,1,1,0,-46.0,0,0,2,23,8,132,2,-1,0,3,0
6526,33.0,4,2,2,0,2599.0,1,0,2,23,8,328,3,-1,0,3,0
6527,35.0,1,1,1,0,-461.0,0,0,2,23,8,339,1,-1,0,3,0
6528,33.0,1,1,1,0,0.0,0,0,2,23,8,211,3,-1,0,3,0
6529,39.0,9,1,1,0,3643.0,1,0,2,23,8,160,3,-1,0,3,0
6530,58.0,5,1,0,0,0.0,1,0,2,23,8,138,6,-1,0,3,0
6531,43.0,1,1,1,0,-141.0,1,1,2,23,8,128,1,-1,0,3,0
6532,38.0,1,1,1,0,526.0,1,1,2,23,8,553,2,-1,0,3,0
6533,49.0,1,1,0,0,23.0,1,0,2,23,8,247,1,-1,0,3,0
6534,35.0,4,1,1,0,839.0,1,0,2,23,8,50,3,-1,0,3,0
6535,53.0,1,1,0,0,-1455.0,1,0,2,23,8,169,2,-1,0,3,0
6536,40.0,7,2,1,1,-306.0,1,0,2,23,8,253,1,-1,0,3,0
6537,36.0,1,1,0,0,655.0,1,0,2,23,8,153,4,-1,0,3,0
6538,42.0,0,2,2,0,3465.0,1,0,2,23,8,373,9,-1,0,3,0
6539,36.0,4,2,2,0,876.0,1,0,2,23,8,241,2,-1,0,3,0
6540,35.0,1,1,1,0,154.0,1,0,2,23,8,211,4,-1,0,3,0
6541,33.0,4,1,1,0,67.0,1,1,2,23,8,316,4,-1,0,3,0
6542,37.0,4,1,2,0,5205.0,1,0,2,23,8,493,2,-1,0,3,0
6543,44.0,4,0,2,0,5773.0,0,0,2,23,8,597,6,-1,0,3,1
6544,35.0,9,1,1,0,0.0,1,1,2,23,8,107,2,-1,0,3,0
6545,36.0,7,1,1,0,1694.0,1,1,2,23,8,164,6,-1,0,3,0
6546,31.0,6,1,0,0,1074.0,1,0,2,23,8,1438,2,-1,0,3,0
6547,40.0,1,1,0,0,278.0,1,0,2,23,8,1015,3,-1,0,3,1
6548,38.0,1,1,1,0,1102.0,1,0,2,23,8,159,3,-1,0,3,0
6549,46.0,1,1,1,0,0.0,1,0,2,23,8,172,3,-1,0,3,0
6550,29.0,4,2,2,0,0.0,1,0,2,23,8,331,2,-1,0,3,0
6551,33.0,1,1,1,0,-346.0,1,1,2,23,8,29,3,-1,0,3,0
6552,32.0,9,1,2,0,415.0,0,0,2,23,8,76,2,-1,0,3,0
6553,48.0,4,0,2,0,851.0,0,1,2,23,8,937,3,-1,0,3,0
6554,32.0,9,1,1,0,1247.0,1,0,2,23,8,154,3,-1,0,3,0
6555,35.0,0,2,1,0,91.0,1,0,2,23,8,185,4,-1,0,3,0
6556,32.0,0,1,2,0,882.0,0,0,2,23,8,569,3,-1,0,3,0
6557,42.0,1,1,1,0,165.0,1,0,2,23,8,333,2,-1,0,3,0
6558,32.0,4,1,2,0,1501.0,1,0,2,23,8,70,6,-1,0,3,0
6559,35.0,9,2,2,0,1529.0,0,0,2,23,8,95,4,-1,0,3,0
6560,39.0,1,1,1,0,293.0,1,0,2,23,8,160,3,-1,0,3,0
6561,30.0,9,2,1,0,1572.0,1,1,2,23,8,209,3,-1,0,3,0
6562,30.0,8,2,2,0,-679.0,1,0,2,23,8,372,3,-1,0,3,0
6563,32.0,0,1,1,0,497.0,1,0,2,23,8,92,3,-1,0,3,0
6564,28.0,1,2,1,0,-303.0,1,0,2,23,8,277,2,-1,0,3,0
6565,30.0,1,1,0,0,9194.0,1,0,2,23,8,178,2,-1,0,3,0
6566,44.0,1,2,0,0,97.0,1,0,2,23,8,95,14,-1,0,3,0
6567,34.0,7,1,1,0,70.0,1,1,2,23,8,138,4,-1,0,3,0
6568,38.0,0,1,1,0,1839.0,0,0,2,23,8,63,2,-1,0,3,0
6569,27.0,0,2,1,0,1492.0,1,0,2,23,8,67,13,-1,0,3,0
6570,31.0,4,2,2,0,357.0,1,0,2,23,8,77,3,-1,0,3,0
6571,37.0,0,2,1,0,192.0,1,0,2,23,8,105,2,-1,0,3,0
6572,45.0,0,0,1,0,875.0,1,1,2,23,8,292,2,-1,0,3,0
6573,33.0,4,1,2,0,0.0,1,0,2,23,8,57,5,-1,0,3,0
6574,39.0,0,1,1,0,-288.0,0,0,2,23,8,151,9,-1,0,3,0
6575,32.0,0,2,1,0,1581.0,0,0,2,23,8,331,3,-1,0,3,0
6576,31.0,1,1,1,0,2910.0,1,0,2,23,8,1392,2,-1,0,3,1
6577,38.0,9,2,1,0,372.0,0,0,2,23,8,59,3,-1,0,3,0
6578,32.0,6,1,2,0,9.0,1,0,2,23,8,98,2,-1,0,3,0
6579,32.0,1,1,1,0,1780.0,1,0,2,23,8,100,4,-1,0,3,0
6580,33.0,1,1,0,0,2665.0,1,0,2,23,8,358,2,-1,0,3,0
6581,49.0,1,1,1,0,188.0,1,0,2,23,8,181,16,-1,0,3,0
6582,32.0,0,1,1,0,506.0,1,0,2,23,8,188,6,-1,0,3,0
6583,32.0,1,1,1,0,38.0,1,0,2,23,8,368,5,-1,0,3,0
6584,31.0,7,1,1,0,-331.0,1,0,2,23,8,203,5,-1,0,3,0
6585,39.0,6,1,1,0,31.0,1,0,2,23,8,146,4,-1,0,3,0
6586,37.0,7,1,1,0,-21.0,1,1,2,23,8,61,2,-1,0,3,0
6587,33.0,2,1,1,0,1847.0,1,0,2,23,8,129,6,-1,0,3,0
6588,35.0,1,1,0,0,208.0,1,0,2,23,8,247,3,-1,0,3,0
6589,37.0,1,1,0,0,5.0,1,0,2,23,8,266,2,-1,0,3,0
6590,31.0,1,1,0,0,-848.0,1,0,2,23,8,559,3,-1,0,3,0
6591,35.0,4,1,2,0,317.0,1,0,2,23,8,162,3,-1,0,3,0
6592,38.0,4,1,2,0,5779.0,1,0,2,23,8,75,3,-1,0,3,0
6593,31.0,1,1,1,0,489.0,1,0,2,23,8,204,4,-1,0,3,0
6594,30.0,1,2,1,1,4.0,1,0,2,23,8,84,3,-1,0,3,0
6595,31.0,1,1,1,0,631.0,1,0,2,23,8,248,4,-1,0,3,0
6596,44.0,0,1,1,0,0.0,1,0,2,23,8,82,2,-1,0,3,0
6597,51.0,0,1,1,0,3.0,0,1,2,23,8,259,2,-1,0,3,0
6598,31.0,1,2,2,0,2197.0,1,0,2,23,8,146,3,-1,0,3,0
6599,35.0,4,0,2,0,178.0,1,0,2,23,8,703,2,-1,0,3,0
6600,34.0,1,1,0,0,358.0,1,0,2,23,8,100,4,-1,0,3,0
6601,32.0,1,1,1,0,3144.0,1,0,2,23,8,348,2,-1,0,3,0
6602,31.0,7,1,1,0,309.0,1,0,2,23,8,146,6,-1,0,3,0
6603,34.0,1,1,3,0,391.0,1,1,2,23,8,34,2,-1,0,3,0
6604,32.0,1,1,0,0,1903.0,1,0,2,23,8,297,3,-1,0,3,0
6605,50.0,2,1,2,0,1605.0,1,0,2,23,8,22,2,-1,0,3,0
6606,36.0,1,1,1,0,141.0,1,0,2,23,8,106,3,-1,0,3,0
6607,58.0,5,1,1,0,-205.0,1,0,2,23,8,253,2,-1,0,3,0
6608,30.0,1,1,1,0,2150.0,1,0,2,23,8,465,4,-1,0,3,0
6609,36.0,1,1,0,0,111.0,1,0,2,23,8,163,3,-1,0,3,0
6610,31.0,10,1,1,0,57.0,1,1,2,23,8,104,5,-1,0,3,0
6611,37.0,9,2,2,0,876.0,1,0,2,23,8,213,4,-1,0,3,0
6612,33.0,1,1,1,1,2.0,0,0,2,23,8,74,4,-1,0,3,0
6613,31.0,1,1,3,0,-357.0,1,0,2,23,8,245,4,-1,0,3,0
6614,37.0,1,1,1,0,13849.0,1,0,2,23,8,252,5,-1,0,3,0
6615,37.0,2,1,2,0,0.0,0,0,2,23,8,118,3,-1,0,3,0
6616,40.0,9,1,1,0,5517.0,1,0,2,23,8,146,13,-1,0,3,0
6617,58.0,1,1,3,0,5505.0,1,0,2,23,8,317,4,-1,0,3,0
6618,46.0,1,1,1,0,4707.0,1,0,2,23,8,93,8,-1,0,3,0
6619,32.0,1,1,1,0,523.0,1,0,2,23,8,116,5,-1,0,3,0
6620,26.0,9,2,1,1,-516.0,1,0,2,23,8,386,2,-1,0,3,0
6621,49.0,6,1,1,0,1878.0,1,1,2,23,8,283,11,-1,0,3,0
6622,30.0,0,2,2,0,253.0,1,0,2,23,8,146,4,-1,0,3,0
6623,33.0,4,0,2,0,471.0,0,0,2,23,8,215,4,-1,0,3,0
6624,44.0,1,1,0,0,-315.0,1,0,2,23,8,90,3,-1,0,3,0
6625,34.0,4,1,1,0,240.0,1,0,2,23,8,260,3,-1,0,3,0
6626,31.0,0,1,1,0,1098.0,1,0,2,23,8,427,2,-1,0,3,0
6627,26.0,9,2,1,0,-211.0,1,0,2,23,8,164,3,-1,0,3,0
6628,31.0,4,2,2,0,9874.0,1,0,2,23,8,1222,5,-1,0,3,0
6629,29.0,7,2,1,0,1008.0,1,0,2,23,8,426,9,-1,0,3,0
6630,36.0,0,1,1,0,165.0,1,0,2,23,8,456,4,-1,0,3,0
6631,52.0,1,1,1,0,3622.0,1,1,2,23,8,40,7,-1,0,3,0
6632,31.0,1,1,3,0,92.0,1,0,2,23,8,98,17,-1,0,3,0
6633,53.0,0,1,1,0,7598.0,1,0,2,23,8,27,7,-1,0,3,0
6634,35.0,1,1,1,0,0.0,1,0,2,23,8,100,4,-1,0,3,0
6635,46.0,0,1,1,0,-143.0,1,0,2,23,8,1034,9,-1,0,3,0
6636,39.0,4,1,2,0,540.0,1,1,2,23,8,1066,2,-1,0,3,0
6637,31.0,1,1,1,0,1495.0,1,1,2,23,8,159,3,-1,0,3,0
6638,38.0,0,1,1,0,0.0,1,0,2,23,8,353,2,-1,0,3,0
6639,53.0,1,1,0,0,3316.0,1,0,2,23,8,331,6,-1,0,3,0
6640,27.0,0,1,1,0,3.0,1,0,2,23,8,159,5,-1,0,3,0
6641,34.0,8,1,2,0,387.0,1,0,2,26,8,52,3,-1,0,3,0
6642,40.0,7,1,0,0,33.0,0,0,2,26,8,70,3,-1,0,3,0
6643,37.0,1,1,1,0,152.0,1,0,2,26,8,159,3,-1,0,3,0
6644,32.0,0,1,1,0,41.0,1,1,2,26,8,117,2,-1,0,3,0
6645,60.0,5,0,1,0,1718.0,1,0,2,26,8,146,6,-1,0,3,0
6646,49.0,9,1,3,0,-287.0,1,0,2,26,8,49,1,-1,0,3,0
6647,30.0,4,2,2,0,2317.0,1,0,2,26,8,260,5,-1,0,3,0
6648,41.0,4,0,1,0,71.0,1,0,2,26,8,60,3,-1,0,3,0
6649,38.0,9,2,1,0,283.0,1,0,2,26,8,193,1,-1,0,3,0
6650,44.0,7,1,1,0,-627.0,1,0,2,26,8,373,2,-1,0,3,0
6651,56.0,1,0,0,0,-216.0,1,0,2,26,8,336,1,-1,0,3,0
6652,49.0,0,0,0,0,-347.0,1,0,2,26,8,200,2,-1,0,3,0
6653,50.0,9,1,2,0,199.0,1,1,2,26,8,79,1,-1,0,3,0
6654,31.0,7,2,1,0,31.0,1,1,2,26,8,501,2,-1,0,3,0
6655,52.0,0,0,1,0,0.0,1,0,2,26,8,206,1,-1,0,3,0
6656,58.0,5,1,1,0,674.0,1,0,2,26,8,80,1,-1,0,3,0
6657,37.0,9,1,1,0,-796.0,1,1,2,26,8,299,1,-1,0,3,0
6658,43.0,1,1,1,0,470.0,1,1,2,26,8,185,1,-1,0,3,0
6659,47.0,7,1,1,0,4063.0,1,1,2,26,8,207,1,-1,0,3,0
6660,53.0,0,0,1,0,-372.0,1,0,2,26,8,104,1,-1,0,3,0
6661,32.0,1,1,0,0,1156.0,1,0,2,26,8,185,5,-1,0,3,0
6662,37.0,9,1,1,1,-886.0,1,0,2,26,8,224,1,-1,0,3,0
6663,42.0,9,1,1,0,-245.0,0,1,2,26,8,63,1,-1,0,3,0
6664,33.0,10,2,2,0,157.0,1,0,2,26,8,897,5,-1,0,3,0
6665,37.0,7,2,1,0,510.0,1,0,2,26,8,322,1,-1,0,3,0
6666,40.0,1,0,1,0,-426.0,0,1,2,26,8,245,1,-1,0,3,0
6667,34.0,1,1,1,0,-436.0,1,0,2,26,8,317,1,-1,0,3,0
6668,41.0,1,0,0,0,320.0,1,0,2,26,8,511,1,-1,0,3,0
6669,59.0,5,1,1,0,0.0,0,1,2,26,8,155,1,-1,0,3,0
6670,30.0,9,1,2,0,541.0,1,0,2,26,8,414,2,-1,0,3,1
6671,32.0,9,1,1,0,1337.0,0,0,2,26,8,368,6,-1,0,3,0
6672,42.0,9,0,1,0,-280.0,1,0,2,26,8,258,1,-1,0,3,0
6673,36.0,7,1,1,0,247.0,1,0,2,26,8,247,1,-1,0,3,0
6674,44.0,9,1,0,0,-1379.0,1,1,2,26,8,140,1,-1,0,3,0
6675,49.0,1,1,0,0,383.0,1,1,2,26,8,31,1,-1,0,3,0
6676,56.0,1,1,0,0,-85.0,1,1,2,26,8,118,1,-1,0,3,0
6677,43.0,2,2,2,0,0.0,1,0,2,26,8,142,3,-1,0,3,0
6678,50.0,7,1,1,0,683.0,1,1,2,26,8,129,3,-1,0,3,0
6679,58.0,5,1,1,0,295.0,1,1,2,26,8,136,2,-1,0,3,0
6680,43.0,7,1,1,0,978.0,1,1,2,26,8,82,2,-1,0,3,0
6681,33.0,0,1,1,0,105.0,1,0,2,26,8,122,4,-1,0,3,0
6682,34.0,1,1,0,0,503.0,1,0,2,26,8,120,2,-1,0,3,0
6683,36.0,9,1,1,0,-8.0,1,0,2,26,8,180,2,-1,0,3,0
6684,59.0,0,1,1,0,-396.0,1,0,2,26,8,204,1,-1,0,3,0
6685,46.0,0,0,1,0,-454.0,1,0,2,26,8,120,1,-1,0,3,0
6686,51.0,1,0,0,0,-380.0,1,0,2,26,8,181,1,-1,0,3,0
6687,35.0,1,1,1,0,1098.0,1,0,2,26,8,19,17,-1,0,3,0
6688,37.0,0,2,1,0,155.0,1,0,2,26,8,460,1,-1,0,3,0
6689,44.0,1,1,1,0,-54.0,1,1,2,26,8,437,1,-1,0,3,0
6690,48.0,0,0,1,0,238.0,1,0,2,26,8,76,2,-1,0,3,0
6691,44.0,9,0,1,0,106.0,1,0,2,26,8,95,1,-1,0,3,0
6692,30.0,1,1,1,0,0.0,1,0,2,26,8,30,1,-1,0,3,0
6693,35.0,11,0,0,0,3888.0,0,0,2,26,8,422,5,-1,0,3,0
6694,42.0,0,2,3,0,-138.0,1,0,2,26,8,109,1,-1,0,3,0
6695,46.0,1,1,1,0,1728.0,1,0,2,26,8,50,2,-1,0,3,0
6696,50.0,0,2,1,0,1651.0,1,0,2,26,8,41,2,-1,0,3,0
6697,37.0,7,1,0,0,0.0,1,0,2,26,8,581,1,-1,0,3,0
6698,56.0,9,1,1,0,463.0,0,0,2,26,8,131,2,-1,0,3,0
6699,54.0,1,1,3,0,-361.0,1,0,2,26,8,227,1,-1,0,3,0
6700,33.0,7,2,1,0,-27.0,1,0,2,26,8,165,1,-1,0,3,0
6701,36.0,0,1,1,0,0.0,0,0,2,26,8,80,1,-1,0,3,0
6702,39.0,1,1,3,0,0.0,1,0,2,26,8,470,1,-1,0,3,0
6703,35.0,1,1,0,0,-239.0,1,0,2,26,8,281,1,-1,0,3,0
6704,25.0,6,1,2,0,1182.0,1,0,2,26,8,141,2,-1,0,3,0
6705,37.0,1,1,0,0,0.0,1,0,2,26,8,24,1,-1,0,3,0
6706,44.0,9,0,1,0,1262.0,1,0,2,26,8,788,11,-1,0,3,1
6707,37.0,9,2,1,0,435.0,1,0,2,26,8,210,1,-1,0,3,0
6708,29.0,8,1,2,0,149.0,1,0,2,26,8,367,4,-1,0,3,0
6709,32.0,7,1,1,0,241.0,1,0,2,26,8,266,1,-1,0,3,0
6710,59.0,9,0,1,0,879.0,1,0,2,26,8,228,1,-1,0,3,0
6711,46.0,9,1,0,0,-171.0,1,0,2,26,8,135,1,-1,0,3,0
6712,34.0,1,1,1,0,241.0,1,1,2,26,8,85,1,-1,0,3,0
6713,35.0,9,2,1,0,103.0,1,0,2,26,8,290,2,-1,0,3,0
6714,53.0,4,1,1,0,1925.0,1,0,2,26,8,153,1,-1,0,3,0
6715,48.0,0,0,1,0,-212.0,1,1,2,26,8,76,1,-1,0,3,0
6716,35.0,1,0,0,0,-587.0,1,0,2,26,8,111,1,-1,0,3,0
6717,39.0,1,1,0,0,259.0,1,0,2,26,8,168,1,-1,0,3,0
6718,36.0,9,0,1,0,19.0,1,1,2,26,8,109,1,-1,0,3,0
6719,32.0,0,1,1,0,86.0,1,0,2,26,8,1099,1,-1,0,3,0
6720,30.0,0,1,1,0,214.0,1,1,2,26,8,219,1,-1,0,3,0
6721,31.0,4,0,2,0,895.0,1,0,2,26,8,202,1,-1,0,3,0
6722,48.0,4,2,2,0,145.0,1,0,2,26,8,14,38,-1,0,3,0
6723,43.0,9,1,1,0,-1701.0,1,0,2,26,8,285,1,-1,0,3,0
6724,42.0,10,0,1,0,193.0,1,0,2,26,8,262,1,-1,0,3,0
6725,37.0,0,1,1,0,-255.0,1,0,2,26,8,96,2,-1,0,3,0
6726,40.0,7,2,1,0,19343.0,1,0,2,26,8,168,4,-1,0,3,0
6727,46.0,1,1,1,0,0.0,1,0,2,26,8,208,2,-1,0,3,0
6728,43.0,7,1,1,0,0.0,0,0,2,26,8,483,1,-1,0,3,0
6729,53.0,9,1,1,0,137.0,0,1,2,26,8,129,1,-1,0,3,0
6730,30.0,0,1,1,0,-170.0,1,1,2,26,8,130,1,-1,0,3,0
6731,40.0,7,1,1,0,-342.0,1,0,2,26,8,754,1,-1,0,3,0
6732,38.0,10,1,1,0,-673.0,1,0,2,26,8,364,1,-1,0,3,0
6733,40.0,1,1,1,0,193.0,1,1,2,26,8,258,1,-1,0,3,0
6734,40.0,4,1,2,0,655.0,1,0,2,26,8,227,1,-1,0,3,0
6735,38.0,7,1,1,0,25.0,1,1,2,26,8,266,3,-1,0,3,0
6736,49.0,0,1,0,0,305.0,1,1,2,26,8,232,1,-1,0,3,0
6737,36.0,0,0,2,0,125.0,1,0,2,26,8,172,1,-1,0,3,0
6738,45.0,9,2,2,0,591.0,1,0,2,26,8,164,1,-1,0,3,0
6739,46.0,1,1,0,0,537.0,0,0,2,26,8,222,5,-1,0,3,0
6740,42.0,1,2,0,0,-68.0,1,1,2,26,8,167,1,-1,0,3,0
6741,35.0,7,1,1,0,-197.0,1,0,2,26,8,103,1,-1,0,3,0
6742,34.0,7,1,1,0,-538.0,1,0,2,26,8,682,1,-1,0,3,1
6743,47.0,9,2,3,0,-213.0,1,0,2,26,8,168,1,-1,0,3,0
6744,29.0,7,1,1,0,340.0,1,1,2,26,8,297,1,-1,0,3,0
6745,34.0,7,1,1,0,-694.0,1,0,2,26,8,62,1,-1,0,3,0
6746,36.0,9,0,1,0,160.0,1,0,2,26,8,142,1,-1,0,3,0
6747,57.0,9,1,1,0,3284.0,1,0,2,26,8,63,1,-1,0,3,0
6748,47.0,4,2,2,0,191.0,1,0,2,26,8,212,1,-1,0,3,0
6749,53.0,9,0,1,0,1252.0,1,0,2,26,8,149,1,-1,0,3,0
6750,40.0,1,1,0,0,669.0,1,0,2,26,8,161,3,-1,0,3,0
6751,34.0,0,1,1,0,2064.0,1,0,2,26,8,165,2,-1,0,3,0
6752,33.0,1,0,0,0,-53.0,1,0,2,26,8,369,1,-1,0,3,0
6753,30.0,9,2,1,0,-754.0,1,1,2,26,8,974,1,-1,0,3,0
6754,31.0,4,1,1,0,89.0,1,0,2,26,8,167,1,-1,0,3,0
6755,54.0,5,1,1,0,153.0,1,1,2,26,8,74,1,-1,0,3,0
6756,35.0,0,1,1,0,788.0,1,0,2,26,8,223,1,-1,0,3,0
6757,35.0,10,2,1,0,947.0,1,0,2,26,8,140,2,-1,0,3,0
6758,32.0,1,1,1,0,358.0,0,0,2,26,8,396,1,-1,0,3,0
6759,29.0,9,2,1,0,1395.0,1,0,2,26,8,61,1,-1,0,3,0
6760,34.0,1,1,1,0,-563.0,1,0,2,26,8,252,1,-1,0,3,0
6761,39.0,10,2,2,0,97.0,1,1,2,26,8,379,1,-1,0,3,0
6762,41.0,1,1,1,1,-651.0,1,1,2,26,8,374,1,-1,0,3,0
6763,36.0,5,2,1,0,101.0,1,1,2,26,8,314,1,-1,0,3,0
6764,29.0,0,1,1,0,494.0,1,0,2,26,8,341,2,-1,0,3,0
6765,44.0,5,1,1,0,902.0,0,0,2,26,8,206,1,-1,0,3,0
6766,43.0,9,1,2,0,527.0,1,0,2,26,8,166,12,-1,0,3,0
6767,38.0,7,2,1,0,322.0,1,0,2,26,8,61,1,-1,0,3,0
6768,39.0,4,1,2,0,-606.0,1,0,2,26,8,142,1,-1,0,3,0
6769,31.0,0,2,1,0,747.0,1,0,2,26,8,543,2,-1,0,3,1
6770,54.0,1,1,1,0,682.0,1,1,2,26,8,133,1,-1,0,3,0
6771,32.0,9,0,1,0,18.0,0,0,2,26,8,52,1,-1,0,3,0
